date,open,high,low,close,volume,amount,amplitude,change_pct,change,turnover,cffex_io_volume_pcr,cffex_io_oi_pcr,cffex_io_amount_pcr,cffex_io_call_vol,cffex_io_put_vol,cffex_io_call_oi,cffex_io_put_oi,cffex_io_breakdown,sse_300etf_volume_pcr,sse_300etf_oi_pcr,sse_300etf_call_vol,sse_300etf_put_vol,sse_300etf_call_oi,sse_300etf_put_oi,szse_300etf_volume_pcr,szse_300etf_oi_pcr,szse_300etf_call_vol,szse_300etf_put_vol,szse_300etf_call_oi,szse_300etf_put_oi,total_call_volume,total_put_volume,total_volume_pcr,total_call_oi,total_put_oi,total_oi_pcr,qvix_open,qvix_high,qvix_low,qvix_close,cffex_io_volume_pcr_pct20,cffex_io_volume_pcr_pct60,cffex_io_oi_pcr_pct20,cffex_io_oi_pcr_pct60,cffex_io_amount_pcr_pct20,cffex_io_amount_pcr_pct60,sse_300etf_volume_pcr_pct20,sse_300etf_volume_pcr_pct60,sse_300etf_oi_pcr_pct20,sse_300etf_oi_pcr_pct60,szse_300etf_volume_pcr_pct20,szse_300etf_volume_pcr_pct60,szse_300etf_oi_pcr_pct20,szse_300etf_oi_pcr_pct60,total_volume_pcr_pct20,total_volume_pcr_pct60,total_oi_pcr_pct20,total_oi_pcr_pct60
20241105,3937.623,4046.698,3925.414,4044.573,31686279400,,3.0745581102231174,2.5302160181019717,99.8109999999997,,0.45016280202057085,0.6849115916546784,0.3119327803990705,131448,59173,131379,89983,"{""2411"": {""call_vol"": 102583, ""put_vol"": 43735, ""call_oi"": 65877, ""put_oi"": 49282}, ""2412"": {""call_vol"": 24492, ""put_vol"": 12480, ""call_oi"": 41459, ""put_oi"": 24513}, ""2501"": {""call_vol"": 613, ""put_vol"": 682, ""call_oi"": 1204, ""put_oi"": 1355}, ""2503"": {""call_vol"": 2512, ""put_vol"": 1150, ""call_oi"": 14436, ""put_oi"": 7067}, ""2506"": {""call_vol"": 844, ""put_vol"": 792, ""call_oi"": 5583, ""put_oi"": 4885}, ""2509"": {""call_vol"": 404, ""put_vol"": 334, ""call_oi"": 2820, ""put_oi"": 2881}}",0.6197233644859813,0.95820762508621,936250.0,580216.0,704674.0,675224.0,0.7420854875261201,1.0784738092715633,101933.0,75643.0,132146.0,142516.0,1169631.0,715032.0,0.6113312660146661,968199.0,907723.0,0.9375376343086493,24.7,40.6,24.2,32.95,0.15,0.12244897959183673,0.65,0.7959183673469388,0.1,0.14285714285714285,0.1,0.04081632653061224,0.4,0.6530612244897959,0.1,0.08163265306122448,0.35,0.6530612244897959,0.1,0.04081632653061224,0.4,0.673469387755102
20241106,4051.289,4091.703,4002.503,4024.283,33580793800,,2.205424404504501,-0.5016598785582582,-20.289999999999964,,0.4624139334831938,0.6817852227828995,0.30380810228807326,112994,52250,135154,92146,"{""2411"": {""call_vol"": 85774, ""put_vol"": 40652, ""call_oi"": 66349, ""put_oi"": 49373}, ""2412"": {""call_vol"": 22594, ""put_vol"": 8900, ""call_oi"": 43947, ""put_oi"": 26005}, ""2501"": {""call_vol"": 798, ""put_vol"": 457, ""call_oi"": 1329, ""put_oi"": 1414}, ""2503"": {""call_vol"": 2704, ""put_vol"": 1179, ""call_oi"": 14959, ""put_oi"": 7203}, ""2506"": {""call_vol"": 750, ""put_vol"": 619, ""call_oi"": 5658, ""put_oi"": 5092}, ""2509"": {""call_vol"": 374, ""put_vol"": 443, ""call_oi"": 2912, ""put_oi"": 3059}}",0.6790178835566771,0.9643783503371952,726757.0,493481.0,717092.0,691548.0,0.8034826548881678,1.1044534234822208,110031.0,88408.0,136367.0,150611.0,949782.0,634139.0,0.6676679490662067,988613.0,934305.0,0.9450664719157041,25.22,26.46,24.21,24.34,0.2,0.14,0.65,0.78,0.1,0.14,0.3,0.16,0.45,0.66,0.3,0.2,0.5,0.72,0.25,0.12,0.45,0.68
20241107,3987.267,4146.151,3984.665,4145.695,34143641400,,4.012789358998855,3.016984640493714,121.41199999999981,,0.5047904489904357,0.6951216791951997,0.27726068183112973,120448,60801,134493,93489,"{""2411"": {""call_vol"": 90991, ""put_vol"": 44373, ""call_oi"": 66052, ""put_oi"": 50241}, ""2412"": {""call_vol"": 25427, ""put_vol"": 12585, ""call_oi"": 42956, ""put_oi"": 26235}, ""2501"": {""call_vol"": 843, ""put_vol"": 935, ""call_oi"": 1497, ""put_oi"": 1599}, ""2503"": {""call_vol"": 2145, ""put_vol"": 1587, ""call_oi"": 15237, ""put_oi"": 7263}, ""2506"": {""call_vol"": 639, ""put_vol"": 801, ""call_oi"": 5790, ""put_oi"": 5132}, ""2509"": {""call_vol"": 403, ""put_vol"": 520, ""call_oi"": 2961, ""put_oi"": 3019}}",0.7182783260459383,1.0078254748252082,883489.0,634591.0,731585.0,737310.0,0.8137519742463342,1.0571635066768434,115867.0,94287.0,148049.0,156512.0,1119804.0,789679.0,0.7051939446546003,1014127.0,987311.0,0.9735575524564478,30.87,31.18,28.03,29.13,0.35,0.21568627450980393,0.8,0.8235294117647058,0.05,0.0784313725490196,0.5,0.2549019607843137,0.75,0.7843137254901961,0.35,0.23529411764705882,0.15,0.5490196078431373,0.45,0.23529411764705882,0.7,0.7647058823529411
20241108,4192.079,4200.908,4094.163,4104.047,33235038500,,2.574839683092952,-1.004608394973583,-41.64800000000014,,0.4824138312280605,0.6908987626628602,0.2716328377117975,144716,69813,137311,94868,"{""2411"": {""call_vol"": 108939, ""put_vol"": 51457, ""call_oi"": 65274, ""put_oi"": 49757}, ""2412"": {""call_vol"": 28932, ""put_vol"": 12595, ""call_oi"": 45707, ""put_oi"": 27285}, ""2501"": {""call_vol"": 1873, ""put_vol"": 2116, ""call_oi"": 1992, ""put_oi"": 2097}, ""2503"": {""call_vol"": 3364, ""put_vol"": 1735, ""call_oi"": 15359, ""put_oi"": 7480}, ""2506"": {""call_vol"": 1187, ""put_vol"": 1237, ""call_oi"": 5952, ""put_oi"": 5198}, ""2509"": {""call_vol"": 421, ""put_vol"": 673, ""call_oi"": 3027, ""put_oi"": 3051}}",0.6300994400474895,0.963622891213317,840607.0,529666.0,754403.0,726960.0,0.8611675321033085,1.023037542662116,117667.0,101331.0,164080.0,167860.0,1102990.0,700810.0,0.6353729408244861,1055794.0,989688.0,0.9373874070131105,29.26,30.28,27.4,27.73,0.25,0.17307692307692307,0.8,0.8076923076923077,0.05,0.07692307692307693,0.25,0.11538461538461539,0.45,0.6346153846153846,0.55,0.36538461538461536,0.1,0.5192307692307693,0.2,0.09615384615384616,0.4,0.6346153846153846
20241111,4066.934,4132.511,4048.039,4131.131,28959422700,,2.058261028687055,0.6599339627445966,27.084000000000742,,0.5676914297942152,0.6850396581496766,0.3942891777677771,112156,63670,136668,93623,"{""2411"": {""call_vol"": 81997, ""put_vol"": 46953, ""call_oi"": 59661, ""put_oi"": 46638}, ""2412"": {""call_vol"": 24107, ""put_vol"": 11977, ""call_oi"": 49889, ""put_oi"": 29070}, ""2501"": {""call_vol"": 1564, ""put_vol"": 1147, ""call_oi"": 2053, ""put_oi"": 2142}, ""2503"": {""call_vol"": 3134, ""put_vol"": 1690, ""call_oi"": 15808, ""put_oi"": 7621}, ""2506"": {""call_vol"": 888, ""put_vol"": 1141, ""call_oi"": 6143, ""put_oi"": 5083}, ""2509"": {""call_vol"": 466, ""put_vol"": 762, ""call_oi"": 3114, ""put_oi"": 3069}}",0.7722667757037586,1.0069494516847646,777717.0,600605.0,743368.0,748534.0,0.8906842372022301,1.028279972890153,98650.0,87866.0,172631.0,177513.0,988523.0,752141.0,0.7608735456838132,1052667.0,1019670.0,0.9686539047961036,27.88,27.88,27.7,27.7,0.75,0.4716981132075472,0.75,0.7735849056603774,0.5,0.32075471698113206,0.75,0.49056603773584906,0.8,0.7735849056603774,0.55,0.39622641509433965,0.15,0.5283018867924528,0.7,0.41509433962264153,0.75,0.7547169811320755
20241112,4133.353,4181.71,4060.794,4085.743,29777808600,,2.926946640036352,-1.098682176866339,-45.388000000000375,,0.5384395937596792,0.6672842141828471,0.37104796819318464,122686,66059,138181,92206,"{""2411"": {""call_vol"": 91668, ""put_vol"": 47231, ""call_oi"": 57046, ""put_oi"": 42657}, ""2412"": {""call_vol"": 25792, ""put_vol"": 13884, ""call_oi"": 53547, ""put_oi"": 31005}, ""2501"": {""call_vol"": 1209, ""put_vol"": 1392, ""call_oi"": 2343, ""put_oi"": 2355}, ""2503"": {""call_vol"": 2587, ""put_vol"": 1397, ""call_oi"": 15973, ""put_oi"": 7876}, ""2506"": {""call_vol"": 1086, ""put_vol"": 1066, ""call_oi"": 6184, ""put_oi"": 5097}, ""2509"": {""call_vol"": 344, ""put_vol"": 1089, ""call_oi"": 3088, ""put_oi"": 3216}}",0.8135311480308297,0.9648643497045556,796503.0,647980.0,755472.0,728928.0,0.9458760058522312,1.0406838346678209,109360.0,103441.0,175598.0,182742.0,1028549.0,817480.0,0.7947895530499762,1069251.0,1003876.0,0.9388590705082343,27.9,27.93,25.36,26.28,0.55,0.3333333333333333,0.6,0.7037037037037037,0.4,0.25925925925925924,0.85,0.6481481481481481,0.55,0.6481481481481481,0.7,0.5740740740740741,0.25,0.5555555555555556,0.8,0.5185185185185185,0.5,0.6481481481481481
20241113,4059.59,4121.074,4059.59,4110.89,24048409900,,1.5048425708616393,0.6154816883979342,25.14700000000039,,0.6676931367643096,0.6696019369901709,0.4810076639389254,77937,52038,138772,92922,"{""2411"": {""call_vol"": 54962, ""put_vol"": 39422, ""call_oi"": 54211, ""put_oi"": 41801}, ""2412"": {""call_vol"": 19019, ""put_vol"": 9689, ""call_oi"": 56458, ""put_oi"": 32241}, ""2501"": {""call_vol"": 1339, ""put_vol"": 699, ""call_oi"": 2529, ""put_oi"": 2446}, ""2503"": {""call_vol"": 1611, ""put_vol"": 1058, ""call_oi"": 16139, ""put_oi"": 8286}, ""2506"": {""call_vol"": 544, ""put_vol"": 626, ""call_oi"": 6243, ""put_oi"": 4926}, ""2509"": {""call_vol"": 462, ""put_vol"": 544, ""call_oi"": 3192, ""put_oi"": 3222}}",0.9302726638947736,0.989739436032259,517817.0,481711.0,743234.0,735608.0,0.8780179244403606,1.0478544802264638,75093.0,65933.0,178395.0,186932.0,670847.0,599682.0,0.8939176891303084,1060401.0,1015462.0,0.9576207491316964,26.2,26.37,25.49,25.49,0.95,0.7818181818181819,0.65,0.7090909090909091,0.75,0.43636363636363634,0.95,0.8909090909090909,0.7,0.7272727272727273,0.5,0.38181818181818183,0.3,0.5636363636363636,0.95,0.8,0.7,0.7090909090909091
20241114,4101.223,4118.169,4034.944,4039.619,23015278400,,2.024500777203961,-1.733712164519119,-71.27100000000019,,0.708002221894732,0.6460109964093357,0.5688252582736196,88213,62455,142592,92116,"{""2411"": {""call_vol"": 64160, ""put_vol"": 47547, ""call_oi"": 53826, ""put_oi"": 38770}, ""2412"": {""call_vol"": 20099, ""put_vol"": 11937, ""call_oi"": 60243, ""put_oi"": 34208}, ""2501"": {""call_vol"": 1532, ""put_vol"": 1246, ""call_oi"": 2731, ""put_oi"": 2651}, ""2503"": {""call_vol"": 1629, ""put_vol"": 921, ""call_oi"": 16287, ""put_oi"": 8426}, ""2506"": {""call_vol"": 609, ""put_vol"": 513, ""call_oi"": 6276, ""put_oi"": 4785}, ""2509"": {""call_vol"": 184, ""put_vol"": 291, ""call_oi"": 3229, ""put_oi"": 3276}}",1.0003135381141164,0.9226025154567692,519873.0,520036.0,778785.0,718509.0,0.8874612931552434,1.0058064064376782,64911.0,57606.0,185657.0,186735.0,672997.0,640097.0,0.9511141951598595,1107034.0,997360.0,0.9009298720725831,25.04,25.04,23.97,24.88,0.95,0.8214285714285714,0.3,0.5535714285714286,0.95,0.5178571428571429,0.95,0.9642857142857143,0.2,0.5,0.5,0.39285714285714285,0.05,0.4642857142857143,0.95,0.9642857142857143,0.1,0.4642857142857143
20241115,4025.648,4049.071,3968.831,3968.831,24739946300,,1.9863259381639649,-1.7523434759565193,-70.78800000000001,,0.6607387560591496,0.5937270533934753,0.6838732883843418,97786,64611,95330,56600,"{""2411"": {""call_vol"": 56878, ""put_vol"": 39521, ""call_oi"": 0, ""put_oi"": 0}, ""2412"": {""call_vol"": 36305, ""put_vol"": 21379, ""call_oi"": 66098, ""put_oi"": 36928}, ""2501"": {""call_vol"": 1128, ""put_vol"": 1014, ""call_oi"": 2987, ""put_oi"": 2912}, ""2503"": {""call_vol"": 2452, ""put_vol"": 1528, ""call_oi"": 16617, ""put_oi"": 8589}, ""2506"": {""call_vol"": 646, ""put_vol"": 599, ""call_oi"": 6351, ""put_oi"": 4872}, ""2509"": {""call_vol"": 377, ""put_vol"": 570, ""call_oi"": 3277, ""put_oi"": 3299}}",1.2344527519477255,0.8539422777497071,636640.0,785902.0,825297.0,704756.0,1.139723257570221,0.9928312402584112,82098.0,93569.0,190549.0,189183.0,816524.0,944082.0,1.156220760198108,1111176.0,950539.0,0.8554351425876728,25.24,25.64,24.48,24.96,0.8,0.7368421052631579,0.05,0.45614035087719296,0.95,0.5789473684210527,1.0,1.0,0.05,0.42105263157894735,0.95,0.8947368421052632,0.05,0.43859649122807015,1.0,1.0,0.05,0.42105263157894735
20241118,3982.104,4034.06,3931.187,3950.381,30677794600,,2.592022688796778,-0.46487240197429225,-18.450000000000273,,0.6446165111315375,0.5964465507747975,0.6536636575198537,64187,41376,101704,60661,"{""2412"": {""call_vol"": 57477, ""put_vol"": 37033, ""call_oi"": 70979, ""put_oi"": 40382}, ""2501"": {""call_vol"": 2610, ""put_vol"": 1627, ""call_oi"": 3815, ""put_oi"": 3276}, ""2502"": {""call_vol"": 509, ""put_vol"": 358, ""call_oi"": 193, ""put_oi"": 131}, ""2503"": {""call_vol"": 2588, ""put_vol"": 1479, ""call_oi"": 17043, ""put_oi"": 8728}, ""2506"": {""call_vol"": 751, ""put_vol"": 575, ""call_oi"": 6341, ""put_oi"": 4854}, ""2509"": {""call_vol"": 252, ""put_vol"": 304, ""call_oi"": 3333, ""put_oi"": 3290}}",0.9712461671741155,0.8426788023535634,834567.0,810570.0,828191.0,697899.0,0.9418964982956306,0.980536902180476,109718.0,103343.0,190463.0,186756.0,1008472.0,955289.0,0.9472637812452899,1120358.0,945316.0,0.8437624402200011,25.8,26.5,25.26,26.36,0.75,0.6724137931034483,0.1,0.46551724137931033,0.9,0.5689655172413793,0.85,0.9310344827586207,0.05,0.41379310344827586,0.6,0.5689655172413793,0.05,0.43103448275862066,0.85,0.9310344827586207,0.05,0.41379310344827586
20241119,3954.604,3979.151,3896.749,3976.891,24294646500,,2.085925382893449,0.6710745115471095,26.51000000000022,,0.5481201966350481,0.5784293642221312,0.6020603846431,57772,31666,107396,62121,"{""2412"": {""call_vol"": 52049, ""put_vol"": 28295, ""call_oi"": 74991, ""put_oi"": 41364}, ""2501"": {""call_vol"": 1675, ""put_vol"": 862, ""call_oi"": 4284, ""put_oi"": 3460}, ""2502"": {""call_vol"": 158, ""put_vol"": 149, ""call_oi"": 250, ""put_oi"": 178}, ""2503"": {""call_vol"": 2559, ""put_vol"": 1047, ""call_oi"": 17897, ""put_oi"": 8745}, ""2506"": {""call_vol"": 1074, ""put_vol"": 764, ""call_oi"": 6604, ""put_oi"": 4953}, ""2509"": {""call_vol"": 257, ""put_vol"": 549, ""call_oi"": 3370, ""put_oi"": 3421}}",1.125510314319505,0.8236338014087491,703488.0,791783.0,840178.0,691999.0,1.073524144067111,0.9452507521785898,86543.0,92906.0,192441.0,181905.0,847803.0,916355.0,1.0808584069648255,1140015.0,936025.0,0.8210637579330097,26.6,27.06,26.2,26.36,0.5,0.3389830508474576,0.05,0.3728813559322034,0.85,0.5254237288135594,0.95,0.9830508474576272,0.05,0.4067796610169492,0.75,0.8135593220338984,0.05,0.4067796610169492,0.95,0.9830508474576272,0.05,0.4067796610169492
20241120,3966.124,4001.085,3958.338,3985.773,18459937200,,1.074884878665265,0.22334029270603128,8.882000000000062,,0.5159058812265122,0.5820683111954459,0.4850946622682876,41777,21553,109616,63804,"{""2412"": {""call_vol"": 37038, ""put_vol"": 18155, ""call_oi"": 76242, ""put_oi"": 42357}, ""2501"": {""call_vol"": 1655, ""put_vol"": 1291, ""call_oi"": 4531, ""put_oi"": 3952}, ""2502"": {""call_vol"": 442, ""put_vol"": 470, ""call_oi"": 330, ""put_oi"": 272}, ""2503"": {""call_vol"": 1724, ""put_vol"": 659, ""call_oi"": 18255, ""put_oi"": 8820}, ""2506"": {""call_vol"": 667, ""put_vol"": 631, ""call_oi"": 6850, ""put_oi"": 4973}, ""2509"": {""call_vol"": 251, ""put_vol"": 347, ""call_oi"": 3408, ""put_oi"": 3430}}",0.9128722179896581,0.8694371454332994,555219.0,506844.0,801859.0,697166.0,0.8496729930751474,0.9581253964897442,62384.0,53006.0,189160.0,181239.0,659380.0,581403.0,0.8817419393976159,1100635.0,942209.0,0.8560594565864251,26.62,26.66,24.81,24.81,0.4,0.23333333333333334,0.1,0.38333333333333336,0.6,0.4166666666666667,0.7,0.75,0.2,0.45,0.2,0.2833333333333333,0.1,0.43333333333333335,0.7,0.7,0.2,0.45
20241121,3979.455,3999.569,3966.066,3989.298,16612592700,,0.8405646784199741,0.08843955739574749,3.524999999999636,,0.5264346576326866,0.5770027991354569,0.5405056886619667,38964,20512,112892,65139,"{""2412"": {""call_vol"": 33928, ""put_vol"": 16751, ""call_oi"": 78569, ""put_oi"": 43327}, ""2501"": {""call_vol"": 2356, ""put_vol"": 1726, ""call_oi"": 4948, ""put_oi"": 4153}, ""2502"": {""call_vol"": 261, ""put_vol"": 459, ""call_oi"": 370, ""put_oi"": 475}, ""2503"": {""call_vol"": 1610, ""put_vol"": 756, ""call_oi"": 18586, ""put_oi"": 8793}, ""2506"": {""call_vol"": 509, ""put_vol"": 504, ""call_oi"": 6933, ""put_oi"": 4911}, ""2509"": {""call_vol"": 300, ""put_vol"": 316, ""call_oi"": 3486, ""put_oi"": 3480}}",0.9004867911315917,0.8706793691155674,442695.0,398641.0,805409.0,701253.0,1.0991969217763915,0.9793257721014375,68611.0,75417.0,184626.0,180809.0,550270.0,494570.0,0.898776964035837,1102927.0,947201.0,0.8588066118609845,24.23,24.33,22.97,23.12,0.45,0.2833333333333333,0.05,0.36666666666666664,0.7,0.45,0.65,0.7,0.25,0.45,0.8,0.8333333333333334,0.15,0.43333333333333335,0.75,0.8,0.25,0.45
20241122,3984.244,3990.265,3865.699,3865.699,21628580900,,3.1225042601480215,-3.098264406419371,-123.5989999999997,,0.6742584660147094,0.5664715647515873,0.853082344047109,61865,41713,116862,66199,"{""2412"": {""call_vol"": 53760, ""put_vol"": 36124, ""call_oi"": 81258, ""put_oi"": 43263}, ""2501"": {""call_vol"": 3863, ""put_vol"": 2106, ""call_oi"": 5560, ""put_oi"": 4426}, ""2502"": {""call_vol"": 342, ""put_vol"": 596, ""call_oi"": 459, ""put_oi"": 667}, ""2503"": {""call_vol"": 2913, ""put_vol"": 1839, ""call_oi"": 18982, ""put_oi"": 9354}, ""2506"": {""call_vol"": 585, ""put_vol"": 705, ""call_oi"": 7041, ""put_oi"": 4990}, ""2509"": {""call_vol"": 402, ""put_vol"": 343, ""call_oi"": 3562, ""put_oi"": 3499}}",0.9680829386098107,0.7966049781311036,760659.0,736381.0,874987.0,697019.0,1.0168303107312002,0.9372558437399936,86570.0,88027.0,187380.0,175623.0,909094.0,866121.0,0.9527298607184735,1179229.0,938841.0,0.79614816121381,23.33,24.19,22.05,24.19,0.9,0.8,0.05,0.31666666666666665,1.0,0.7166666666666667,0.75,0.9,0.05,0.36666666666666664,0.65,0.7333333333333333,0.05,0.36666666666666664,0.85,0.9333333333333333,0.05,0.36666666666666664
20241125,3875.613,3889.707,3812.318,3848.091,19070295300,,2.001940658080199,-0.45549330147018896,-17.608000000000175,,0.8513985138181515,0.5565080044094177,1.2292163410284325,59885,50986,121558,67648,"{""2412"": {""call_vol"": 50766, ""put_vol"": 44136, ""call_oi"": 83761, ""put_oi"": 43860}, ""2501"": {""call_vol"": 3788, ""put_vol"": 2595, ""call_oi"": 6562, ""put_oi"": 4837}, ""2502"": {""call_vol"": 675, ""put_vol"": 568, ""call_oi"": 656, ""put_oi"": 841}, ""2503"": {""call_vol"": 3381, ""put_vol"": 2756, ""call_oi"": 19868, ""put_oi"": 9526}, ""2506"": {""call_vol"": 804, ""put_vol"": 627, ""call_oi"": 7092, ""put_oi"": 5056}, ""2509"": {""call_vol"": 471, ""put_vol"": 304, ""call_oi"": 3619, ""put_oi"": 3528}}",1.1748800487828361,0.7649127946228118,747804.0,878580.0,873914.0,668468.0,1.413824597597404,0.8152682387463055,93066.0,131579.0,188116.0,153365.0,900755.0,1061145.0,1.178061737098323,1183588.0,889481.0,0.7515123505814524,25.1,25.1,23.41,24.32,1.0,0.9833333333333333,0.05,0.2833333333333333,1.0,0.9,0.95,0.9833333333333333,0.05,0.3333333333333333,0.95,0.9666666666666667,0.05,0.26666666666666666,1.0,1.0,0.05,0.3333333333333333
20241126,3836.259,3875.229,3833.284,3840.185,14989244100,,1.0900210000231207,-0.20545252178287843,-7.905999999999949,,0.7368657862001429,0.5575610069561585,0.9786883710238106,37783,27841,124494,69413,"{""2412"": {""call_vol"": 32354, ""put_vol"": 24649, ""call_oi"": 85559, ""put_oi"": 45077}, ""2501"": {""call_vol"": 2336, ""put_vol"": 1083, ""call_oi"": 7103, ""put_oi"": 5038}, ""2502"": {""call_vol"": 559, ""put_vol"": 246, ""call_oi"": 751, ""put_oi"": 957}, ""2503"": {""call_vol"": 1685, ""put_vol"": 993, ""call_oi"": 20176, ""put_oi"": 9579}, ""2506"": {""call_vol"": 491, ""put_vol"": 567, ""call_oi"": 7227, ""put_oi"": 5157}, ""2509"": {""call_vol"": 358, ""put_vol"": 303, ""call_oi"": 3678, ""put_oi"": 3605}}",1.0624503826721248,0.7820493757120177,515193.0,547367.0,874276.0,683727.0,0.9468155049169779,0.8070024090110033,71487.0,67685.0,184308.0,148737.0,624463.0,642893.0,1.029513357877088,1183078.0,901877.0,0.7623140655138545,24.58,24.63,23.13,23.98,0.9,0.8666666666666667,0.1,0.3,0.95,0.7833333333333333,0.8,0.9333333333333333,0.1,0.3333333333333333,0.6,0.6,0.05,0.23333333333333334,0.8,0.9166666666666666,0.1,0.3333333333333333
20241127,3829.344,3907.164,3817.913,3907.045,17413609600,,2.324132821726042,1.7410619540464856,66.86000000000013,,0.5994819013178483,0.560490311007608,0.6616875806212862,57518,34481,127103,71240,"{""2412"": {""call_vol"": 50078, ""put_vol"": 30305, ""call_oi"": 86366, ""put_oi"": 46497}, ""2501"": {""call_vol"": 3508, ""put_vol"": 2150, ""call_oi"": 7912, ""put_oi"": 5588}, ""2502"": {""call_vol"": 800, ""put_vol"": 346, ""call_oi"": 899, ""put_oi"": 944}, ""2503"": {""call_vol"": 2238, ""put_vol"": 1109, ""call_oi"": 20870, ""put_oi"": 9470}, ""2506"": {""call_vol"": 579, ""put_vol"": 363, ""call_oi"": 7353, ""put_oi"": 5155}, ""2509"": {""call_vol"": 315, ""put_vol"": 208, ""call_oi"": 3703, ""put_oi"": 3586}}",0.8743259185519864,0.9660346384306,727286.0,635885.0,548235.0,529614.0,0.9689630848812603,0.9809011551009611,80807.0,78299.0,113410.0,111244.0,865611.0,748665.0,0.8648977427504965,788748.0,712098.0,0.9028206727624032,24.3,25.12,23.9,24.13,0.65,0.48333333333333334,0.15,0.3333333333333333,0.8,0.6166666666666667,0.5,0.6333333333333333,0.85,0.6666666666666666,0.65,0.6333333333333333,0.4,0.45,0.5,0.6333333333333333,0.55,0.5166666666666667
20241128,3904.253,3908.392,3866.014,3872.551,15011729100,,1.0846560508005334,-0.8828667189653583,-34.49400000000014,,0.6122333969134732,0.5589981024667932,0.6423880613632088,46136,28246,131750,73648,"{""2412"": {""call_vol"": 40549, ""put_vol"": 25254, ""call_oi"": 89744, ""put_oi"": 48340}, ""2501"": {""call_vol"": 2833, ""put_vol"": 1267, ""call_oi"": 8626, ""put_oi"": 5798}, ""2502"": {""call_vol"": 462, ""put_vol"": 232, ""call_oi"": 939, ""put_oi"": 980}, ""2503"": {""call_vol"": 1661, ""put_vol"": 839, ""call_oi"": 21178, ""put_oi"": 9706}, ""2506"": {""call_vol"": 495, ""put_vol"": 446, ""call_oi"": 7533, ""put_oi"": 5203}, ""2509"": {""call_vol"": 136, ""put_vol"": 208, ""call_oi"": 3730, ""put_oi"": 3621}}",0.8709184784697578,0.9151833439363035,390265.0,339889.0,609892.0,558163.0,0.833227832692214,0.9296102435437125,41074.0,34224.0,115585.0,107449.0,477475.0,402359.0,0.8426807686266297,857227.0,739260.0,0.862385342505544,24.38,24.39,22.86,23.01,0.65,0.55,0.15,0.31666666666666665,0.7,0.6,0.45,0.6166666666666667,0.45,0.45,0.2,0.23333333333333334,0.15,0.3333333333333333,0.45,0.5666666666666667,0.45,0.43333333333333335
20241129,3869.89,3962.7,3869.89,3916.583,18765671300,,2.396611432618962,1.137028279291874,44.03200000000015,,0.44472907501252995,0.5816503173687247,0.444979275588613,89785,39930,131708,76608,"{""2412"": {""call_vol"": 79908, ""put_vol"": 33605, ""call_oi"": 88757, ""put_oi"": 50524}, ""2501"": {""call_vol"": 5605, ""put_vol"": 2616, ""call_oi"": 9084, ""put_oi"": 6237}, ""2502"": {""call_vol"": 712, ""put_vol"": 814, ""call_oi"": 1050, ""put_oi"": 1153}, ""2503"": {""call_vol"": 2532, ""put_vol"": 2067, ""call_oi"": 21485, ""put_oi"": 9735}, ""2506"": {""call_vol"": 782, ""put_vol"": 502, ""call_oi"": 7543, ""put_oi"": 5255}, ""2509"": {""call_vol"": 246, ""put_vol"": 326, ""call_oi"": 3789, ""put_oi"": 3704}}",0.7232144091916127,0.9537124931634302,723094.0,522952.0,636284.0,606832.0,0.6454772217495552,0.9531470413163838,103432.0,66763.0,122639.0,116893.0,916311.0,629645.0,0.6871520695484393,890631.0,800333.0,0.8986134549549701,23.22,26.23,23.14,23.79,0.05,0.06666666666666667,0.4,0.4166666666666667,0.35,0.36666666666666664,0.25,0.26666666666666666,0.6,0.5666666666666667,0.05,0.016666666666666666,0.3,0.38333333333333336,0.2,0.16666666666666666,0.5,0.4666666666666667
20241202,3909.703,3955.125,3902.17,3947.632,19728978400,,1.352071435738753,0.7927573601784976,31.048999999999978,,0.42151729353928497,0.5780504176610979,0.37469077784455884,68754,28981,134080,77505,"{""2412"": {""call_vol"": 59497, ""put_vol"": 24239, ""call_oi"": 89556, ""put_oi"": 50705}, ""2501"": {""call_vol"": 5897, ""put_vol"": 2502, ""call_oi"": 9992, ""put_oi"": 6515}, ""2502"": {""call_vol"": 339, ""put_vol"": 523, ""call_oi"": 1140, ""put_oi"": 1360}, ""2503"": {""call_vol"": 2071, ""put_vol"": 1000, ""call_oi"": 22011, ""put_oi"": 9954}, ""2506"": {""call_vol"": 697, ""put_vol"": 462, ""call_oi"": 7593, ""put_oi"": 5276}, ""2509"": {""call_vol"": 253, ""put_vol"": 255, ""call_oi"": 3788, ""put_oi"": 3695}}",0.731762269502385,0.9905284910642532,488671.0,357591.0,627144.0,621204.0,0.6706519424416659,0.9959321208184475,65742.0,44090.0,123160.0,122659.0,623167.0,430662.0,0.6910860170708655,884384.0,821368.0,0.9287458841408257,24.16,25.39,24.1,24.54,0.05,0.05,0.35,0.38333333333333336,0.3,0.25,0.3,0.2833333333333333,0.9,0.75,0.1,0.03333333333333333,0.6,0.4666666666666667,0.25,0.18333333333333332,0.65,0.6
